Time,x,Voltage
128.219,72.2354,0.8355
128.240,72.3165,0.8438
128.260,72.3975,0.8518
128.281,72.4786,0.8601
128.302,72.5596,0.8685
128.323,72.6407,0.8768
128.343,72.7217,0.8848
128.364,72.8027,0.8932
128.384,72.8838,0.8913
128.406,72.9648,0.8767
128.426,73.0459,0.8634
128.447,73.1269,0.8495
128.467,73.2079,0.8362
128.488,73.2890,0.8223
128.509,73.3700,0.8083
128.530,73.4511,0.7944
128.550,73.5321,0.7921
128.571,73.6132,0.8021
128.591,73.6942,0.8116
128.613,73.7752,0.8220
128.633,73.8563,0.8315
128.653,73.9373,0.8410
128.674,74.0184,0.8509
128.695,74.0994,0.8609
128.716,74.1804,0.8659
128.736,74.2615,0.8582
128.757,74.3425,0.8501
128.777,74.4236,0.8424
128.799,74.5046,0.8339
128.819,74.5857,0.8262
128.840,74.6667,0.8181
128.860,74.7477,0.8103
128.881,74.8288,0.8038
128.902,74.9098,0.8043
128.923,74.9909,0.8049
128.943,75.0719,0.8054
128.964,75.1529,0.8059
128.985,75.2340,0.8065
129.006,75.3150,0.8070
129.026,75.3961,0.8075
129.047,75.4771,0.8078
129.067,75.5582,0.8049
129.089,75.6392,0.8016
129.109,75.7202,0.7986
129.130,75.8013,0.7955
129.150,75.8823,0.7925
129.171,75.9634,0.7894
129.192,76.0444,0.7863
129.213,76.1255,0.7832
129.233,76.2065,0.7840
129.254,76.2875,0.7849
129.275,76.3686,0.7858
129.296,76.4496,0.7867
129.316,76.5307,0.7876
129.336,76.6117,0.7885
129.357,76.6928,0.7894
129.378,76.7738,0.7903
129.399,76.8548,0.7864
129.419,76.9359,0.7816
129.440,77.0169,0.7765
129.460,77.0980,0.7716
129.482,77.1790,0.7663
129.502,77.2600,0.7614
129.523,77.3411,0.7563
129.543,77.4221,0.7515
129.564,77.5032,0.7529
129.585,77.5842,0.7585
129.606,77.6653,0.7642
129.626,77.7463,0.7696
129.647,77.8273,0.7753
129.668,77.9084,0.7809
129.689,77.9894,0.7866
129.709,78.0705,0.7920
129.730,78.1515,0.7942
129.750,78.2325,0.7930
129.772,78.3136,0.7917
129.792,78.3946,0.7905
129.813,78.4757,0.7892
129.833,78.5567,0.7880
129.854,78.6378,0.7867
129.875,78.7188,0.7854
129.896,78.7998,0.7864
129.916,78.8809,0.7912
129.937,78.9619,0.7961
129.958,79.0430,0.8011
129.979,79.1240,0.8061
129.999,79.2051,0.8108
130.020,79.2861,0.8158
130.040,79.3671,0.8206
130.061,79.4482,0.8274
130.082,79.5292,0.8392
130.102,79.6103,0.8505
130.123,79.6913,0.8623
130.143,79.7723,0.8736
130.165,79.8534,0.8860
130.185,79.9344,0.8973
130.206,80.0155,0.9091
130.226,80.0965,0.9185
130.247,80.1776,0.9067
130.268,80.2586,0.8950
130.289,80.3396,0.8832
130.309,80.4207,0.8720
130.330,80.5017,0.8603
130.351,80.5828,0.8485
130.372,80.6638,0.8368
130.392,80.7449,0.8256
130.413,80.8259,0.8242
130.433,80.9069,0.8228
130.455,80.9880,0.8213
130.475,81.0690,0.8199
130.496,81.1501,0.8184
130.516,81.2311,0.8170
130.537,81.3121,0.8156
130.558,81.3932,0.8141
130.579,81.4742,0.8055
130.599,81.5553,0.7962
130.620,81.6363,0.7865
130.641,81.7174,0.7768
130.662,81.7984,0.7671
130.682,81.8794,0.7579
130.703,81.9605,0.7482
130.723,82.0415,0.7390
130.744,82.1226,0.7407
130.765,82.2036,0.7469
130.785,82.2846,0.7528
130.806,82.3657,0.7589
130.826,82.4467,0.7648
130.848,82.5278,0.7713
130.868,82.6088,0.7772
130.889,82.6899,0.7833
130.909,82.7709,0.7903
130.930,82.8519,0.7986
130.951,82.9330,0.8069
130.972,83.0140,0.8153
130.992,83.0951,0.8232
131.013,83.1761,0.8315
131.034,83.2572,0.8398
131.055,83.3382,0.8482
131.075,83.4192,0.8485
131.096,83.5003,0.8412
131.116,83.5813,0.8343
131.138,83.6624,0.8266
131.158,83.7434,0.8197
131.179,83.8244,0.8124
131.199,83.9055,0.8055
131.220,83.9865,0.7982
131.241,84.0676,0.7969
131.262,84.1486,0.8072
131.282,84.2297,0.8169
131.303,84.3107,0.8272
131.324,84.3917,0.8374
131.345,84.4728,0.8477
131.365,84.5538,0.8575
131.386,84.6349,0.8677
131.406,84.7159,0.8763
131.428,84.7969,0.8805
131.448,84.8780,0.8843
131.468,84.9590,0.8882
131.489,85.0401,0.8922
131.509,85.1211,0.8960
131.531,85.2022,0.9003
131.551,85.2832,0.9041
131.572,85.3642,0.9055
131.592,85.4453,0.8858
131.613,85.5263,0.8651
131.634,85.6074,0.8445
131.655,85.6884,0.8238
131.675,85.7695,0.8042
131.696,85.8505,0.7835
131.717,85.9315,0.7629
131.738,86.0126,0.7422
131.758,86.0936,0.7655
131.779,86.1747,0.7902
131.799,86.2557,0.8136
131.821,86.3367,0.8395
131.841,86.4178,0.8630
131.862,86.4988,0.8876
131.882,86.5799,0.9111
131.903,86.6609,0.9357
131.924,86.7420,0.9319
131.945,86.8230,0.9196
131.965,86.9040,0.9079
131.986,86.9851,0.8956
132.007,87.0661,0.8834
132.028,87.1472,0.8711
132.048,87.2282,0.8594
132.069,87.3093,0.8471
132.089,87.3903,0.8370
132.111,87.4713,0.8268
132.131,87.5524,0.8176
132.151,87.6334,0.8084
132.172,87.7145,0.7986
132.192,87.7955,0.7894
132.214,87.8765,0.7792
132.234,87.9576,0.7700
132.255,88.0386,0.7759
132.275,88.1197,0.7939
132.296,88.2007,0.8129
132.317,88.2818,0.8318
132.338,88.3628,0.8508
132.358,88.4438,0.8688
132.379,88.5249,0.8878
132.400,88.6059,0.9067
132.421,88.6870,0.9134
132.441,88.7680,0.9028
132.462,88.8490,0.8917
132.482,88.9301,0.8811
132.504,89.0111,0.8695
132.524,89.0922,0.8589
132.545,89.1732,0.8478
132.565,89.2543,0.8372
132.586,89.3353,0.8289
132.607,89.4163,0.8306
132.628,89.4974,0.8323
132.648,89.5784,0.8338
132.669,89.6595,0.8355
132.690,89.7405,0.8372
132.711,89.8216,0.8388
132.731,89.9026,0.8404
132.752,89.9836,0.8412
132.772,90.0647,0.8383
132.794,90.1457,0.8350
132.814,90.2268,0.8321
132.834,90.3078,0.8291
132.855,90.3889,0.8260
132.875,90.4699,0.8230
132.897,90.5509,0.8198
132.917,90.6320,0.8168
132.938,90.7130,0.8126
132.958,90.7941,0.8086
132.979,90.8751,0.8044
133.000,90.9561,0.8002
133.021,91.0372,0.7960
133.041,91.1182,0.7920
133.062,91.1993,0.7878
133.083,91.2803,0.7836
133.104,91.3614,0.7977
133.124,91.4424,0.8133
133.145,91.5234,0.8297
133.165,91.6045,0.8453
133.187,91.6855,0.8624
133.207,91.7666,0.8780
133.228,91.8476,0.8943
133.248,91.9286,0.9099
133.269,92.0097,0.8993
133.290,92.0907,0.8764
133.311,92.1718,0.8535
133.331,92.2528,0.8317
133.352,92.3339,0.8089
133.373,92.4149,0.7860
133.394,92.4959,0.7631
133.414,92.5770,0.7414
133.435,92.6580,0.7383
133.455,92.7391,0.7489
133.477,92.8201,0.7604
133.497,92.9011,0.7709
133.517,92.9822,0.7815
133.538,93.0632,0.7925
133.558,93.1443,0.8030
133.580,93.2253,0.8146
133.600,93.3064,0.8281
133.621,93.3874,0.8454
133.641,93.4684,0.8618
133.662,93.5495,0.8790
133.683,93.6305,0.8962
133.704,93.7116,0.9135
133.724,93.7926,0.9299
133.745,93.8737,0.9471
133.766,93.9547,0.9512
133.787,94.0357,0.9354
133.807,94.1168,0.9202
133.828,94.1978,0.9044
133.848,94.2789,0.8892
133.870,94.3599,0.8726
133.890,94.4410,0.8575
133.911,94.5220,0.8416
133.931,94.6030,0.8317
133.952,94.6841,0.8389
133.973,94.7651,0.8462
133.994,94.8462,0.8535
134.014,94.9272,0.8604
134.035,95.0082,0.8676
134.056,95.0893,0.8749
134.077,95.1703,0.8822
134.097,95.2514,0.8878
134.118,95.3324,0.8733
134.138,95.4135,0.8594
134.160,95.4945,0.8442
134.180,95.5755,0.8304
134.200,95.6566,0.8166
134.221,95.7376,0.8021
134.241,95.8187,0.7883
134.263,95.8997,0.7731
134.283,95.9807,0.7801
134.304,96.0618,0.7878
134.324,96.1428,0.7952
134.345,96.2239,0.8029
134.366,96.3049,0.8106
134.387,96.3860,0.8184
134.407,96.4670,0.8257
134.428,96.5480,0.8334
134.449,96.6291,0.8486
134.470,96.7101,0.8650
134.490,96.7912,0.8805
134.511,96.8722,0.8968
134.531,96.9533,0.9124
134.553,97.0343,0.9295
134.573,97.1153,0.9451
134.594,97.1964,0.9614
134.614,97.2774,0.9505
134.635,97.3585,0.9262
134.656,97.4395,0.9019
134.677,97.5205,0.8776
134.697,97.6016,0.8545
134.718,97.6826,0.8302
134.739,97.7637,0.8059
134.760,97.8447,0.7816
134.780,97.9258,0.7739
134.801,98.0068,0.7785
134.821,98.0878,0.7829
134.843,98.1689,0.7877
134.863,98.2499,0.7921
134.884,98.3310,0.7967
134.904,98.4120,0.8011
134.924,98.4930,0.8055
134.946,98.5741,0.8105
134.966,98.6551,0.8152
134.987,98.7362,0.8201
135.007,98.8172,0.8248
135.028,98.8983,0.8298
135.049,98.9793,0.8347
135.070,99.0603,0.8397
135.090,99.1414,0.8444
135.111,99.2224,0.8447
135.132,99.3035,0.8362
135.153,99.3845,0.8276
135.173,99.4655,0.8195
135.194,99.5466,0.8110
135.214,99.6276,0.8029
135.236,99.7087,0.7939
135.256,99.7897,0.7858
135.277,99.8708,0.7802
135.297,99.9518,0.7882
135.318,100.0328,0.7967
135.339,100.1139,0.8051
135.360,100.1949,0.8135
135.380,100.2760,0.8215
135.402,100.3570,0.8303
135.422,100.4381,0.8384
135.443,100.5191,0.8452
135.464,100.6001,0.8320
135.485,100.6812,0.8189
135.505,100.7622,0.8064
135.526,100.8433,0.7933
135.547,100.9243,0.7801
135.568,101.0054,0.7670
135.588,101.0864,0.7545
135.610,101.1674,0.7407
135.630,101.2485,0.7537
135.650,101.3295,0.7668
135.672,101.4106,0.7812
135.692,101.4916,0.7943
135.713,101.5726,0.8081
135.733,101.6537,0.8212
135.755,101.7347,0.8356
135.775,101.8158,0.8487
135.796,101.8968,0.8340
135.817,101.9779,0.8149
135.838,102.0589,0.7957
135.858,102.1399,0.7775
135.879,102.2210,0.7584
135.900,102.3020,0.7393
135.921,102.3831,0.7202
135.941,102.4641,0.7020
135.963,102.5451,0.7092
135.983,102.6262,0.7247
136.004,102.7072,0.7409
136.025,102.7883,0.7572
136.046,102.8693,0.7735
136.066,102.9504,0.7889
136.087,103.0314,0.8052
136.108,103.1124,0.8214
136.129,103.1935,0.8267
136.149,103.2745,0.8262
136.171,103.3556,0.8257
136.191,103.4366,0.8251
136.212,103.5177,0.8246
136.233,103.5987,0.8240
136.254,103.6797,0.8235
136.274,103.7608,0.8230
136.295,103.8418,0.8189
136.316,103.9229,0.8117
136.337,104.0039,0.8046
136.357,104.0849,0.7977
136.379,104.1660,0.7902
136.399,104.2470,0.7834
136.420,104.3281,0.7762
136.441,104.4091,0.7690
136.461,104.4902,0.7678
136.482,104.5712,0.7726
136.502,104.6522,0.7771
136.524,104.7333,0.7821
136.544,104.8143,0.7867
136.565,104.8954,0.7914
136.586,104.9764,0.7962
136.607,105.0575,0.8010
136.627,105.1385,0.8068
136.649,105.2195,0.8151
136.669,105.3006,0.8227
136.690,105.3816,0.8306
136.710,105.4627,0.8382
136.732,105.5437,0.8465
136.752,105.6247,0.8541
136.773,105.7058,0.8620
136.794,105.7868,0.8659
136.815,105.8679,0.8563
136.835,105.9489,0.8472
136.856,106.0300,0.8376
136.877,106.1110,0.8280
136.898,106.1920,0.8184
136.918,106.2731,0.8092
136.940,106.3541,0.7992
136.960,106.4352,0.7940
136.981,106.5162,0.8044
137.002,106.5972,0.8149
137.023,106.6783,0.8253
137.043,106.7593,0.8353
137.064,106.8404,0.8457
137.085,106.9214,0.8561
137.106,107.0025,0.8666
137.126,107.0835,0.8757
137.148,107.1645,0.8778
137.168,107.2456,0.8797
137.189,107.3266,0.8817
137.210,107.4077,0.8837
137.231,107.4887,0.8856
137.251,107.5698,0.8876
137.271,107.6508,0.8895
137.293,107.7318,0.8915
137.313,107.8129,0.8768
137.334,107.8939,0.8610
137.355,107.9750,0.8452
137.376,108.0560,0.8294
137.396,108.1371,0.8144
137.418,108.2181,0.7979
137.438,108.2991,0.7829
137.459,108.3802,0.7671
137.479,108.4612,0.7732
137.501,108.5423,0.7825
137.521,108.6233,0.7910
137.542,108.7043,0.7999
137.563,108.7854,0.8088
137.584,108.8664,0.8177
137.604,108.9475,0.8262
137.626,109.0285,0.8355
137.646,109.1096,0.8507
137.667,109.1906,0.8687
137.687,109.2716,0.8858
137.709,109.3527,0.9046
137.729,109.4337,0.9217
137.750,109.5148,0.9397
137.771,109.5958,0.9577
137.792,109.6768,0.9757
137.812,109.7579,0.9699
137.833,109.8389,0.9483
137.854,109.9200,0.9266
137.875,110.0010,0.9049
137.895,110.0821,0.8842
137.917,110.1631,0.8615
137.937,110.2441,0.8409
137.958,110.3252,0.8192
137.979,110.4062,0.8178
138.000,110.4873,0.8288
138.020,110.5683,0.8392
138.040,110.6493,0.8496
138.062,110.7304,0.8611
138.082,110.8114,0.8716
138.103,110.8925,0.8825
138.124,110.9735,0.8935
138.145,111.0546,0.8921
138.165,111.1356,0.8793
138.187,111.2166,0.8653
138.207,111.2977,0.8525
138.228,111.3787,0.8391
138.248,111.4598,0.8263
138.270,111.5408,0.8123
138.290,111.6219,0.7995
138.311,111.7029,0.7934
138.332,111.7839,0.7966
138.353,111.8650,0.7999
138.373,111.9460,0.8030
138.395,112.0271,0.8065
138.415,112.1081,0.8096
138.436,112.1891,0.8128
138.456,112.2702,0.8160
138.478,112.3512,0.8224
138.498,112.4323,0.8343
138.519,112.5133,0.8469
138.540,112.5944,0.8594
138.561,112.6754,0.8719
138.581,112.7564,0.8838
138.603,112.8375,0.8970
138.623,112.9185,0.9089
138.644,112.9996,0.9168
138.664,113.0806,0.9012
138.686,113.1616,0.8841
138.706,113.2427,0.8685
138.727,113.3237,0.8521
138.748,113.4048,0.8358
138.769,113.4858,0.8194
138.789,113.5669,0.8038
138.811,113.6479,0.7901
138.831,113.7289,0.7978
138.852,113.8100,0.8059
138.872,113.8910,0.8136
138.893,113.9721,0.8216
138.914,114.0531,0.8297
138.934,114.1342,0.8373
138.956,114.2152,0.8458
138.976,114.2962,0.8534
138.997,114.3773,0.8508
139.018,114.4583,0.8480
139.039,114.5394,0.8453
139.059,114.6204,0.8427
139.080,114.7014,0.8400
139.101,114.7825,0.8373
139.122,114.8635,0.8345
139.142,114.9446,0.8319
139.164,115.0256,0.8317
139.184,115.1067,0.8318
139.205,115.1877,0.8320
139.225,115.2687,0.8322
139.247,115.3498,0.8324
139.267,115.4308,0.8326
139.288,115.5119,0.8328
139.309,115.5929,0.8329
139.330,115.6740,0.8275
139.350,115.7550,0.8215
139.372,115.8360,0.8148
139.392,115.9171,0.8088
139.413,115.9981,0.8025
139.433,116.0792,0.7964
139.455,116.1602,0.7898
139.475,116.2412,0.7837
139.496,116.3223,0.7770
139.517,116.4033,0.7701
139.538,116.4844,0.7631
139.558,116.5654,0.7565
139.580,116.6465,0.7493
139.600,116.7275,0.7427
139.621,116.8085,0.7358
139.641,116.8896,0.7292
139.663,116.9706,0.7271
139.683,117.0517,0.7289
139.703,117.1327,0.7306
139.725,117.2137,0.7326
139.745,117.2948,0.7343
139.766,117.3758,0.7362
139.787,117.4569,0.7380
139.808,117.5379,0.7399
139.828,117.6190,0.7491
139.849,117.7000,0.7652
139.870,117.7810,0.7813
139.891,117.8621,0.7974
139.911,117.9431,0.8127
139.933,118.0242,0.8296
139.953,118.1052,0.8449
139.974,118.1863,0.8610
139.995,118.2673,0.8644
140.016,118.3483,0.8465
140.036,118.4294,0.8294
140.057,118.5104,0.8115
140.078,118.5915,0.7936
140.099,118.6725,0.7757
140.119,118.7536,0.7586
140.141,118.8346,0.7398
140.161,118.9156,0.7360
140.182,118.9967,0.7566
140.203,119.0777,0.7773
140.224,119.1588,0.7979
140.244,119.2398,0.8175
140.265,119.3208,0.8381
140.286,119.4019,0.8587
140.307,119.4829,0.8793
140.327,119.5640,0.8897
140.349,119.6450,0.8665
140.369,119.7261,0.8454
140.390,119.8071,0.8232
140.411,119.8881,0.8010
140.432,119.9692,0.7789
140.452,120.0502,0.7578
140.472,120.1313,0.7366
140.494,120.2123,0.7186
140.514,120.2933,0.7265
140.535,120.3744,0.7348
140.556,120.4554,0.7431
140.577,120.5365,0.7514
140.597,120.6175,0.7593
140.618,120.6986,0.7676
140.639,120.7796,0.7759
140.660,120.8606,0.7842
140.680,120.9417,0.7975
140.702,121.0227,0.8126
140.722,121.1038,0.8262
140.743,121.1848,0.8406
140.764,121.2658,0.8550
140.785,121.3469,0.8693
140.805,121.4279,0.8830
140.826,121.5090,0.8973
140.847,121.5900,0.8836
140.868,121.6711,0.8665
140.888,121.7521,0.8502
140.910,121.8331,0.8323
140.930,121.9142,0.8160
140.951,121.9952,0.7989
140.972,122.0763,0.7818
140.993,122.1573,0.7646
141.013,122.2384,0.7731
141.034,122.3194,0.7857
141.055,122.4004,0.7982
141.076,122.4815,0.8108
141.096,122.5625,0.8228
141.118,122.6436,0.8359
141.138,122.7246,0.8479
141.159,122.8057,0.8604
141.180,122.8867,0.8587
141.201,122.9677,0.8519
141.221,123.0488,0.8455
141.242,123.1298,0.8387
141.263,123.2109,0.8319
141.284,123.2919,0.8251
141.304,123.3729,0.8186
141.325,123.4540,0.8118
141.346,123.5350,0.8140
141.366,123.6161,0.8204
141.388,123.6971,0.8275
141.408,123.7782,0.8340
141.429,123.8592,0.8408
141.449,123.9402,0.8472
141.471,124.0213,0.8543
141.491,124.1023,0.8608
141.512,124.1834,0.8650
141.533,124.2644,0.8671
141.554,124.3454,0.8693
141.574,124.4265,0.8714
141.596,124.5075,0.8736
141.616,124.5886,0.8757
141.637,124.6696,0.8779
141.657,124.7507,0.8799
141.679,124.8317,0.8805
141.699,124.9127,0.8785
141.720,124.9938,0.8765
141.741,125.0748,0.8745
141.762,125.1559,0.8725
141.782,125.2369,0.8705
141.803,125.3180,0.8685
141.824,125.3990,0.8665
141.845,125.4800,0.8644
141.865,125.5611,0.8623
141.887,125.6421,0.8600
141.907,125.7232,0.8579
141.928,125.8042,0.8557
141.949,125.8852,0.8536
141.970,125.9663,0.8514
141.990,126.0473,0.8493
142.011,126.1284,0.8505
142.032,126.2094,0.8625
142.053,126.2905,0.8746
142.073,126.3715,0.8862
142.095,126.4525,0.8988
142.115,126.5336,0.9103
142.135,126.6146,0.9219
142.157,126.6957,0.9345
142.177,126.7767,0.9454
142.198,126.8577,0.9264
142.218,126.9388,0.9083
142.240,127.0198,0.8884
142.260,127.1009,0.8703
142.281,127.1819,0.8513
142.302,127.2630,0.8323
142.323,127.3440,0.8133
142.343,127.4250,0.7975
142.365,127.5061,0.8181
142.385,127.5871,0.8368
142.406,127.6682,0.8565
142.426,127.7492,0.8752
142.448,127.8302,0.8958
142.468,127.9113,0.9145
142.489,127.9923,0.9342
142.510,128.0734,0.9538
142.531,128.1544,0.9347
142.551,128.2355,0.9151
142.573,128.3165,0.8935
142.593,128.3975,0.8739
142.614,128.4786,0.8533
142.634,128.5596,0.8336
142.656,128.6407,0.8120
142.676,128.7217,0.7924
142.697,128.8027,0.7878
142.718,128.8838,0.7902
142.739,128.9648,0.7926
142.759,129.0459,0.7949
142.781,129.1269,0.7974
142.801,129.2080,0.7997
142.822,129.2890,0.8021
142.842,129.3700,0.8044
142.864,129.4511,0.8080
142.884,129.5321,0.8117
142.904,129.6132,0.8153
142.926,129.6942,0.8194
142.946,129.7752,0.8230
142.967,129.8563,0.8269
142.987,129.9373,0.8306
143.009,130.0184,0.8346
143.029,130.0994,0.8265
143.050,130.1805,0.8112
143.071,130.2615,0.7959
143.092,130.3425,0.7806
143.112,130.4236,0.7660
143.134,130.5046,0.7500
143.154,130.5857,0.7354
143.175,130.6667,0.7201
143.195,130.7478,0.7212
143.217,130.8288,0.7339
143.237,130.9098,0.7455
143.258,130.9909,0.7577
143.279,131.0719,0.7699
143.300,131.1530,0.7820
143.320,131.2340,0.7936
143.342,131.3150,0.8063
143.362,131.3961,0.8125
143.383,131.4771,0.8127
143.403,131.5582,0.8129
143.425,131.6392,0.8131
143.445,131.7203,0.8133
143.466,131.8013,0.8134
143.487,131.8824,0.8136
143.508,131.9634,0.8138
143.528,132.0444,0.8124
143.550,132.1255,0.8085
143.570,132.2065,0.8048
143.591,132.2876,0.8010
143.611,132.3686,0.7974
143.633,132.4496,0.7934
143.653,132.5307,0.7898
143.674,132.6117,0.7860
143.695,132.6928,0.7844
143.716,132.7738,0.7891
143.736,132.8549,0.7936
143.757,132.9359,0.7984
143.778,133.0169,0.8031
143.798,133.0980,0.8076
143.819,133.1790,0.8124
143.840,133.2601,0.8171
143.861,133.3411,0.8203
143.881,133.4221,0.8129
143.903,133.5032,0.8048
143.923,133.5842,0.7974
143.944,133.6653,0.7897
143.964,133.7463,0.7823
143.986,133.8274,0.7742
144.006,133.9084,0.7668
144.027,133.9894,0.7608
144.048,134.0705,0.7746
144.069,134.1515,0.7885
144.089,134.2326,0.8017
144.111,134.3136,0.8162
144.131,134.3946,0.8293
144.152,134.4757,0.8432
144.172,134.5567,0.8563
144.194,134.6378,0.8708
144.214,134.7188,0.8559
144.235,134.7999,0.8397
144.256,134.8809,0.8235
144.277,134.9619,0.8073
144.297,135.0430,0.7918
144.319,135.1240,0.7749
144.339,135.2051,0.7594
144.360,135.2861,0.7432
144.380,135.3672,0.7396
144.402,135.4482,0.7383
144.422,135.5292,0.7371
144.443,135.6103,0.7358
144.464,135.6913,0.7345
144.485,135.7724,0.7332
144.505,135.8534,0.7320
144.527,135.9344,0.7307
144.547,136.0155,0.7343
144.567,136.0965,0.7392
144.588,136.1776,0.7443
144.609,136.2586,0.7495
144.630,136.3397,0.7546
144.650,136.4207,0.7595
144.672,136.5017,0.7649
144.692,136.5828,0.7699
144.713,136.6638,0.7726
144.734,136.7449,0.7742
144.755,136.8259,0.7758
144.775,136.9069,0.7774
144.796,136.9880,0.7790
144.817,137.0690,0.7807
144.838,137.1501,0.7823
144.858,137.2311,0.7839
144.880,137.3122,0.7816
144.900,137.3932,0.7769
144.921,137.4742,0.7720
144.941,137.5553,0.7673
144.963,137.6363,0.7621
144.983,137.7174,0.7574
145.004,137.7984,0.7524
145.025,137.8795,0.7475
145.046,137.9605,0.7563
145.066,138.0415,0.7775
145.088,138.1226,0.8008
145.108,138.2036,0.8219
145.129,138.2847,0.8441
145.149,138.3657,0.8653
145.171,138.4467,0.8886
145.191,138.5278,0.9097
145.212,138.6088,0.9160
145.233,138.6899,0.8948
145.254,138.7709,0.8736
145.274,138.8520,0.8533
145.296,138.9330,0.8311
145.316,139.0140,0.8109
145.336,139.0951,0.7906
145.357,139.1761,0.7694
145.378,139.2572,0.7573
145.399,139.3382,0.7701
145.419,139.4192,0.7823
145.441,139.5003,0.7958
145.461,139.5813,0.8080
145.482,139.6624,0.8208
145.503,139.7434,0.8337
145.524,139.8245,0.8465
145.544,139.9055,0.8574
145.565,139.9866,0.8629
145.586,140.0676,0.8684
145.607,140.1486,0.8739
145.627,140.2297,0.8792
145.649,140.3107,0.8849
145.669,140.3917,0.8902
145.690,140.4728,0.8957
145.711,140.5538,0.8980
145.732,140.6349,0.8820
145.752,140.7159,0.8667
145.773,140.7970,0.8506
145.794,140.8780,0.8345
145.815,140.9591,0.8184
145.835,141.0401,0.8031
145.857,141.1211,0.7863
145.877,141.2022,0.7719
145.898,141.2832,0.7886
145.918,141.3643,0.8046
145.940,141.4453,0.8221
145.960,141.5263,0.8381
145.981,141.6074,0.8548
146.002,141.6884,0.8716
146.023,141.7695,0.8883
146.043,141.8505,0.9043
146.065,141.9316,0.8830
146.085,142.0126,0.8593
146.106,142.0936,0.8343
146.126,142.1747,0.8106
146.148,142.2557,0.7845
146.168,142.3368,0.7607
146.188,142.4178,0.7370
146.210,142.4989,0.7109
146.230,142.5799,0.7138
146.251,142.6609,0.7224
146.272,142.7420,0.7311
146.293,142.8230,0.7397
146.313,142.9041,0.7479
146.334,142.9851,0.7565
146.355,143.0661,0.7652
146.376,143.1472,0.7738
146.396,143.2282,0.7845
146.418,143.3093,0.7972
146.438,143.3903,0.8087
146.459,143.4714,0.8208
146.480,143.5524,0.8329
146.501,143.6334,0.8450
146.521,143.7145,0.8565
146.542,143.7955,0.8686
146.563,143.8766,0.8682
146.584,143.9576,0.8579
146.604,144.0386,0.8481
146.626,144.1197,0.8372
146.646,144.2007,0.8274
146.667,144.2818,0.8171
146.688,144.3628,0.8067
146.709,144.4439,0.7964
146.729,144.5249,0.7915
146.750,144.6059,0.7906
146.771,144.6870,0.7896
146.792,144.7680,0.7887
146.812,144.8491,0.7879
146.834,144.9301,0.7869
146.854,145.0111,0.7860
146.875,145.0922,0.7851
146.895,145.1732,0.7874
146.917,145.2543,0.7948
146.937,145.3353,0.8016
146.957,145.4164,0.8083
146.979,145.4974,0.8157
146.999,145.5784,0.8225
147.020,145.6595,0.8295
147.041,145.7405,0.8366
147.062,145.8216,0.8378
147.082,145.9026,0.8241
147.103,145.9837,0.8098
147.124,146.0647,0.7954
147.145,146.1457,0.7810
147.165,146.2268,0.7673
147.187,146.3078,0.7522
147.207,146.3889,0.7385
147.228,146.4699,0.7322
147.249,146.5509,0.7525
147.270,146.6320,0.7728
147.290,146.7130,0.7921
147.311,146.7941,0.8124
147.332,146.8751,0.8326
147.353,146.9562,0.8529
147.373,147.0372,0.8722
147.395,147.1182,0.8894
147.415,147.1993,0.8854
147.436,147.2803,0.8812
147.457,147.3614,0.8770
147.478,147.4424,0.8728
147.498,147.5234,0.8688
147.519,147.6045,0.8646
147.540,147.6855,0.8604
147.561,147.7666,0.8555
147.581,147.8476,0.8360
147.603,147.9287,0.8145
147.623,148.0097,0.7950
147.644,148.0907,0.7745
147.665,148.1718,0.7540
147.686,148.2528,0.7335
147.706,148.3339,0.7140
147.727,148.4149,0.6935
147.748,148.4960,0.7044
147.768,148.5770,0.7166
147.789,148.6580,0.7295
147.810,148.7391,0.7424
147.831,148.8201,0.7552
147.851,148.9012,0.7675
147.872,148.9822,0.7803
147.893,149.0632,0.7932
147.914,149.1443,0.7813
147.934,149.2253,0.7665
147.956,149.3064,0.7502
147.976,149.3874,0.7353
147.997,149.4685,0.7197
148.018,149.5495,0.7041
148.039,149.6305,0.6885
148.059,149.7116,0.6737
148.080,149.7926,0.6729
148.101,149.8737,0.6788
148.122,149.9547,0.6847
148.142,150.0357,0.6903
148.164,150.1168,0.6964
148.184,150.1978,0.7020
148.205,150.2789,0.7079
148.226,150.3599,0.7138
148.247,150.4410,0.7193
148.267,150.5220,0.7244
148.288,150.6031,0.7297
148.309,150.6841,0.7350
148.330,150.7651,0.7403
148.350,150.8462,0.7453
148.372,150.9272,0.7509
148.392,151.0083,0.7560
148.413,151.0893,0.7457
148.434,151.1703,0.7237
148.455,151.2514,0.7017
148.475,151.3324,0.6808
148.496,151.4135,0.6588
148.517,151.4945,0.6368
148.538,151.5756,0.6148
148.558,151.6566,0.5939
148.580,151.7376,0.5913
148.600,151.8187,0.6075
148.620,151.8997,0.6237
148.642,151.9808,0.6416
148.662,152.0618,0.6578
148.683,152.1428,0.6748
148.703,152.2239,0.6910
148.725,152.3049,0.7088
148.745,152.3860,0.7159
148.766,152.4670,0.7012
148.787,152.5481,0.6864
148.808,152.6291,0.6717
148.828,152.7101,0.6576
148.850,152.7912,0.6422
148.870,152.8722,0.6281
148.891,152.9533,0.6133
148.911,153.0343,0.6041
148.933,153.1154,0.6088
